Dataset,Run,Explainer,Probability,P1,P2
25,44,Beta,0.6549594,18,20
25,44,Beta,0.5784676,18,22
25,44,Beta,0.57440984,18,24
25,44,Beta,0.5650701,18,25
25,44,Beta,0.57670873,18,26
25,44,Beta,0.5802411,18,30
25,44,Beta,0.57114756,18,31
25,44,Beta,0.57284087,18,32
25,44,Beta,0.58021843,18,33
25,44,Beta,0.57772946,18,39
25,44,Beta,0.5790609,18,42
25,44,Beta,0.5760592,18,46
25,44,Beta,0.57187283,18,50
25,44,Beta,0.6098871,18,53
25,44,Beta,0.56885123,18,60
25,44,Beta,0.57900536,18,74
25,44,Beta,0.58108926,18,76
25,44,Beta,0.5715844,18,98
25,44,Beta,0.46461514,19,18
25,44,Beta,0.4562899,20,18
25,44,Beta,0.46532094,22,18
25,44,Beta,0.44854704,22,32
25,44,Beta,0.4606971,22,33
25,44,Beta,0.44510874,23,9
25,44,Beta,0.45715478,24,18
25,44,Beta,0.45775753,24,25
25,44,Beta,0.45300034,24,26
25,44,Beta,0.45462665,24,30
25,44,Beta,0.4416461,24,31
25,44,Beta,0.456246,24,32
25,44,Beta,0.45695195,24,33
25,44,Beta,0.46153262,24,74
25,44,Beta,0.45366874,24,98
25,44,Beta,0.46594316,25,18
25,44,Beta,0.46040162,25,24
25,44,Beta,0.45992613,25,26
25,44,Beta,0.4538907,25,32
25,44,Beta,0.45819512,25,42
25,44,Beta,0.45297378,25,60
25,44,Beta,0.4641187,26,18
25,44,Beta,0.4616736,26,24
25,44,Beta,0.45787564,26,25
25,44,Beta,0.46009415,26,31
25,44,Beta,0.46097627,26,32
25,44,Beta,0.46045387,26,33
25,44,Beta,0.4621125,26,39
25,44,Beta,0.46302316,26,42
25,44,Beta,0.46387643,26,74
25,44,Beta,0.4637958,26,76
25,44,Beta,0.45811957,26,98
25,44,Beta,0.4562973,30,18
25,44,Beta,0.4518757,30,24
25,44,Beta,0.43883267,30,33
25,44,Beta,0.45434272,31,18
25,44,Beta,0.45301142,31,24
25,44,Beta,0.44740206,31,26
25,44,Beta,0.45114267,31,32
25,44,Beta,0.45005053,31,33
25,44,Beta,0.45105952,31,42
25,44,Beta,0.45497555,31,50
25,44,Beta,0.45684296,31,74
25,44,Beta,0.44673038,31,98
25,44,Beta,0.46139872,32,9
25,44,Beta,0.46381822,32,18
25,44,Beta,0.4512597,32,22
25,44,Beta,0.45525756,32,24
25,44,Beta,0.45314857,32,25
25,44,Beta,0.44828036,32,26
25,44,Beta,0.45039526,32,31
25,44,Beta,0.4534516,32,33
25,44,Beta,0.44973892,32,46
25,44,Beta,0.45675766,32,98
25,44,Beta,0.46331728,33,18
25,44,Beta,0.44800127,33,22
25,44,Beta,0.45562196,33,24
25,44,Beta,0.45344877,33,26
25,44,Beta,0.45161006,33,30
25,44,Beta,0.45156747,33,31
25,44,Beta,0.45195118,33,32
25,44,Beta,0.45211884,33,42
25,44,Beta,0.45841622,33,74
25,44,Beta,0.45914936,33,98
25,44,Beta,0.45110333,39,18
25,44,Beta,0.44371268,39,26
25,44,Beta,0.44577125,39,42
25,44,Beta,0.43536115,40,9
25,44,Beta,0.46768034,42,18
25,44,Beta,0.45108834,42,25
25,44,Beta,0.4565809,42,26
25,44,Beta,0.46062344,42,31
25,44,Beta,0.4642201,42,33
25,44,Beta,0.46304536,42,39
25,44,Beta,0.4566747,46,18
25,44,Beta,0.4516399,46,32
25,44,Beta,0.4547836,46,50
25,44,Beta,0.45428798,46,98
25,44,Beta,0.4541831,50,18
25,44,Beta,0.45135412,50,31
25,44,Beta,0.44695333,50,46
25,44,Beta,0.4475354,51,9
25,44,Beta,0.44582602,53,18
25,44,Beta,0.44484982,54,9
25,44,Beta,0.45951173,54,17
25,44,Beta,0.46051815,60,18
25,44,Beta,0.44702426,60,25
25,44,Beta,0.4548605,60,98
25,44,Beta,0.4498959,61,9
25,44,Beta,0.43937838,62,9
25,44,Beta,0.4287645,69,9
25,44,Beta,0.44294238,71,9
25,44,Beta,0.45491797,74,18
25,44,Beta,0.45768252,74,24
25,44,Beta,0.45590997,74,26
25,44,Beta,0.45079327,74,31
25,44,Beta,0.4510126,74,33
25,44,Beta,0.45414057,74,98
25,44,Beta,0.4544609,76,18
25,44,Beta,0.44442955,76,26
25,44,Beta,0.4445784,97,9
25,44,Beta,0.46356982,98,18
25,44,Beta,0.4609001,98,24
25,44,Beta,0.45025074,98,26
25,44,Beta,0.4540591,98,31
25,44,Beta,0.4515709,98,32
25,44,Beta,0.454359,98,33
25,44,Beta,0.45726347,98,46
25,44,Beta,0.450702,98,60
25,44,Beta,0.4589795,98,74
25,45,Beta,0.44498506,7,18
25,45,Beta,0.5242494,9,12
25,45,Beta,0.537413,9,14
25,45,Beta,0.53133106,9,17
25,45,Beta,0.5314238,9,18
25,45,Beta,0.5393229,9,23
25,45,Beta,0.5192085,9,32
25,45,Beta,0.53590214,9,40
25,45,Beta,0.5596197,9,51
25,45,Beta,0.5180236,9,54
25,45,Beta,0.52961683,9,61
25,45,Beta,0.5632454,9,62
25,45,Beta,0.5394955,9,69
25,45,Beta,0.5430688,9,71
25,45,Beta,0.5385492,9,97
25,45,Beta,0.4472214,12,9
25,45,Beta,0.4428629,14,9
25,45,Beta,0.4519612,17,9
25,45,Beta,0.4391892,17,54
25,45,Beta,0.6450758,18,7
25,45,Beta,0.57923293,18,9
25,45,Beta,0.6632878,18,19
25,45,Beta,0.6522357,18,20
25,45,Beta,0.573225,18,22
25,45,Beta,0.5808812,18,24
25,45,Beta,0.5748001,18,25
25,45,Beta,0.577522,18,26
25,45,Beta,0.57993084,18,30
25,45,Beta,0.5748293,18,31
25,45,Beta,0.5720258,18,32
25,45,Beta,0.57949334,18,33
25,45,Beta,0.5834117,18,39
25,45,Beta,0.5767555,18,42
25,45,Beta,0.57587874,18,46
25,45,Beta,0.574733,18,50
25,45,Beta,0.6099933,18,53
25,45,Beta,0.5744522,18,60
25,45,Beta,0.58759713,18,74
25,45,Beta,0.58267856,18,76
25,45,Beta,0.5797762,18,98
25,45,Beta,0.46496958,19,18
25,45,Beta,0.4574497,20,18
25,45,Beta,0.45770302,22,18
25,45,Beta,0.44791076,22,32
25,45,Beta,0.4528885,22,33
25,45,Beta,0.44635063,23,9
25,45,Beta,0.4652603,24,18
25,45,Beta,0.45517504,24,25
25,45,Beta,0.4520302,24,26
25,45,Beta,0.4648631,24,30
25,45,Beta,0.45370987,24,31
25,45,Beta,0.44963956,24,32
25,45,Beta,0.46349594,24,33
25,45,Beta,0.45993692,24,74
25,45,Beta,0.45407623,24,98
25,45,Beta,0.4655276,25,18
25,45,Beta,0.45998222,25,24
25,45,Beta,0.44992286,25,26
25,45,Beta,0.4537084,25,32
25,45,Beta,0.45618257,25,42
25,45,Beta,0.44902554,25,60
25,45,Beta,0.46263698,26,18
25,45,Beta,0.46024102,26,24
25,45,Beta,0.4608127,26,25
25,45,Beta,0.44955263,26,31
25,45,Beta,0.46032417,26,32
25,45,Beta,0.45867637,26,33
25,45,Beta,0.46672592,26,39
25,45,Beta,0.46238497,26,42
25,45,Beta,0.46096283,26,74
25,45,Beta,0.46030918,26,76
25,45,Beta,0.45804217,26,98
25,45,Beta,0.45260817,30,18
25,45,Beta,0.4522618,30,24
25,45,Beta,0.45252573,30,33
25,45,Beta,0.45461562,31,18
25,45,Beta,0.45336446,31,24
25,45,Beta,0.45454472,31,26
25,45,Beta,0.4464085,31,32
25,45,Beta,0.46066606,31,33
25,45,Beta,0.45448217,31,42
25,45,Beta,0.45134073,31,50
25,45,Beta,0.45332056,31,74
25,45,Beta,0.4492006,31,98
25,45,Beta,0.45466602,32,9
25,45,Beta,0.46248746,32,18
25,45,Beta,0.4511354,32,22
25,45,Beta,0.45701337,32,24
25,45,Beta,0.45381045,32,25
25,45,Beta,0.45748472,32,26
25,45,Beta,0.45024234,32,31
25,45,Beta,0.46072245,32,33
25,45,Beta,0.45176676,32,46
25,45,Beta,0.45222148,32,98
25,45,Beta,0.46082598,33,18
25,45,Beta,0.44381285,33,22
25,45,Beta,0.46087867,33,24
25,45,Beta,0.44774053,33,26
25,45,Beta,0.45788848,33,30
25,45,Beta,0.44470182,33,31
25,45,Beta,0.44722357,33,32
25,45,Beta,0.45897895,33,42
25,45,Beta,0.45663545,33,74
25,45,Beta,0.4481328,33,98
25,45,Beta,0.45474425,39,18
25,45,Beta,0.43820506,39,26
25,45,Beta,0.4467291,39,42
25,45,Beta,0.4373973,40,9
25,45,Beta,0.4642479,42,18
25,45,Beta,0.45784873,42,25
25,45,Beta,0.45618013,42,26
25,45,Beta,0.45750812,42,31
25,45,Beta,0.45922744,42,33
25,45,Beta,0.45802692,42,39
25,45,Beta,0.4569669,46,18
25,45,Beta,0.4482185,46,32
25,45,Beta,0.45595977,46,50
25,45,Beta,0.45949307,46,98
25,45,Beta,0.4554602,50,18
25,45,Beta,0.44322115,50,31
25,45,Beta,0.4485211,50,46
25,45,Beta,0.44749188,51,9
25,45,Beta,0.44581392,53,18
25,45,Beta,0.4469015,54,9
25,45,Beta,0.45314923,54,17
25,45,Beta,0.4551325,60,18
25,45,Beta,0.45058158,60,25
25,45,Beta,0.44726434,60,98
25,45,Beta,0.4524689,61,9
25,45,Beta,0.4368208,62,9
25,45,Beta,0.42458725,69,9
25,45,Beta,0.43754727,71,9
25,45,Beta,0.46008974,74,18
25,45,Beta,0.4628495,74,24
25,45,Beta,0.44895616,74,26
25,45,Beta,0.45518664,74,31
25,45,Beta,0.4601919,74,33
25,45,Beta,0.4542274,74,98
25,45,Beta,0.45677638,76,18
25,45,Beta,0.44545516,76,26
25,45,Beta,0.44949156,97,9
25,45,Beta,0.46296045,98,18
25,45,Beta,0.46251738,98,24
25,45,Beta,0.45159912,98,26
25,45,Beta,0.44651875,98,31
25,45,Beta,0.45405948,98,32
25,45,Beta,0.46119902,98,33
25,45,Beta,0.4496332,98,46
25,45,Beta,0.45920092,98,60
25,45,Beta,0.45984837,98,74
25,46,Beta,0.4406145,7,18
25,46,Beta,0.52611834,9,12
25,46,Beta,0.54087305,9,14
25,46,Beta,0.5346086,9,17
25,46,Beta,0.5278882,9,18
25,46,Beta,0.5418443,9,23
25,46,Beta,0.5251324,9,32
25,46,Beta,0.53797555,9,40
25,46,Beta,0.5611919,9,51
25,46,Beta,0.518321,9,54
25,46,Beta,0.5305998,9,61
25,46,Beta,0.5629428,9,62
25,46,Beta,0.54369366,9,69
25,46,Beta,0.5461483,9,71
25,46,Beta,0.54318124,9,97
25,46,Beta,0.44474107,12,9
25,46,Beta,0.439594,14,9
25,46,Beta,0.4515715,17,9
25,46,Beta,0.44277564,17,54
25,46,Beta,0.6454472,18,7
25,46,Beta,0.5833162,18,9
25,46,Beta,0.66473323,18,19
25,46,Beta,0.65659237,18,20
25,46,Beta,0.57823026,18,22
25,46,Beta,0.5827603,18,24
25,46,Beta,0.57964915,18,25
25,46,Beta,0.57587737,18,26
25,46,Beta,0.5824486,18,30
25,46,Beta,0.568729,18,31
25,46,Beta,0.5758029,18,32
25,46,Beta,0.580916,18,33
25,46,Beta,0.58128554,18,39
25,46,Beta,0.5787292,18,42
25,46,Beta,0.5771426,18,46
25,46,Beta,0.5790477,18,50
25,46,Beta,0.6146539,18,53
25,46,Beta,0.57629794,18,60
25,46,Beta,0.58532757,18,74
25,46,Beta,0.5797558,18,76
25,46,Beta,0.57586366,18,98
25,46,Beta,0.45414156,19,18
25,46,Beta,0.45399174,20,18
25,46,Beta,0.4616186,22,18
25,46,Beta,0.45069727,22,32
25,46,Beta,0.45702797,22,33
25,46,Beta,0.455249,23,9
25,46,Beta,0.45847714,24,18
25,46,Beta,0.45893085,24,25
25,46,Beta,0.45488116,24,26
25,46,Beta,0.4593388,24,30
25,46,Beta,0.45320156,24,31
25,46,Beta,0.4586165,24,32
25,46,Beta,0.457584,24,33
25,46,Beta,0.4619315,24,74
25,46,Beta,0.4523414,24,98
25,46,Beta,0.45863307,25,18
25,46,Beta,0.4548932,25,24
25,46,Beta,0.45301363,25,26
25,46,Beta,0.45095143,25,32
25,46,Beta,0.4553372,25,42
25,46,Beta,0.45388085,25,60
25,46,Beta,0.4616018,26,18
25,46,Beta,0.46016234,26,24
25,46,Beta,0.45189565,26,25
25,46,Beta,0.4578807,26,31
25,46,Beta,0.45462948,26,32
25,46,Beta,0.46070176,26,33
25,46,Beta,0.46061933,26,39
25,46,Beta,0.45871562,26,42
25,46,Beta,0.45943952,26,74
25,46,Beta,0.45494995,26,76
25,46,Beta,0.45722076,26,98
25,46,Beta,0.44602612,30,18
25,46,Beta,0.4496557,30,24
25,46,Beta,0.44746694,30,33
25,46,Beta,0.45421046,31,18
25,46,Beta,0.4644625,31,24
25,46,Beta,0.4486483,31,26
25,46,Beta,0.44770572,31,32
25,46,Beta,0.45649058,31,33
25,46,Beta,0.46169478,31,42
25,46,Beta,0.45683378,31,50
25,46,Beta,0.46364316,31,74
25,46,Beta,0.45267597,31,98
25,46,Beta,0.46203706,32,9
25,46,Beta,0.4614579,32,18
25,46,Beta,0.45348385,32,22
25,46,Beta,0.45946074,32,24
25,46,Beta,0.45316073,32,25
25,46,Beta,0.45298833,32,26
25,46,Beta,0.45647696,32,31
25,46,Beta,0.45923868,32,33
25,46,Beta,0.45526832,32,46
25,46,Beta,0.45314863,32,98
25,46,Beta,0.45803866,33,18
25,46,Beta,0.45185483,33,22
25,46,Beta,0.45001075,33,24
25,46,Beta,0.45151317,33,26
25,46,Beta,0.45853466,33,30
25,46,Beta,0.44730127,33,31
25,46,Beta,0.45333242,33,32
25,46,Beta,0.45474786,33,42
25,46,Beta,0.45549396,33,74
25,46,Beta,0.44870743,33,98
25,46,Beta,0.4510954,39,18
25,46,Beta,0.44647402,39,26
25,46,Beta,0.44381377,39,42
25,46,Beta,0.45198935,40,9
25,46,Beta,0.46776244,42,18
25,46,Beta,0.46301085,42,25
25,46,Beta,0.45993134,42,26
25,46,Beta,0.45621905,42,31
25,46,Beta,0.46149608,42,33
25,46,Beta,0.46715587,42,39
25,46,Beta,0.45652062,46,18
25,46,Beta,0.45284042,46,32
25,46,Beta,0.45244375,46,50
25,46,Beta,0.45157838,46,98
25,46,Beta,0.45133546,50,18
25,46,Beta,0.45294848,50,31
25,46,Beta,0.45127568,50,46
25,46,Beta,0.44738775,51,9
25,46,Beta,0.44485718,53,18
25,46,Beta,0.44596356,54,9
25,46,Beta,0.45537284,54,17
25,46,Beta,0.4608656,60,18
25,46,Beta,0.4433255,60,25
25,46,Beta,0.44012603,60,98
25,46,Beta,0.44919074,61,9
25,46,Beta,0.44386837,62,9
25,46,Beta,0.43186295,69,9
25,46,Beta,0.43957016,71,9
25,46,Beta,0.45235556,74,18
25,46,Beta,0.4523935,74,24
25,46,Beta,0.44554785,74,26
25,46,Beta,0.44767734,74,31
25,46,Beta,0.4574806,74,33
25,46,Beta,0.45196655,74,98
25,46,Beta,0.45378324,76,18
25,46,Beta,0.44401476,76,26
25,46,Beta,0.44283852,97,9
25,46,Beta,0.46185175,98,18
25,46,Beta,0.45515558,98,24
25,46,Beta,0.451777,98,26
25,46,Beta,0.4519515,98,31
25,46,Beta,0.44922495,98,32
25,46,Beta,0.45429268,98,33
25,46,Beta,0.45873603,98,46
25,46,Beta,0.4529332,98,60
25,46,Beta,0.4580019,98,74
25,47,Beta,0.4388557,7,18
25,47,Beta,0.5280793,9,12
25,47,Beta,0.5439447,9,14
25,47,Beta,0.5358262,9,17
25,47,Beta,0.5214279,9,18
25,47,Beta,0.53527415,9,23
25,47,Beta,0.52194595,9,32
25,47,Beta,0.53477436,9,40
25,47,Beta,0.56165564,9,51
25,47,Beta,0.5206289,9,54
25,47,Beta,0.53354657,9,61
25,47,Beta,0.56012154,9,62
25,47,Beta,0.5466192,9,69
25,47,Beta,0.5533938,9,71
25,47,Beta,0.54593694,9,97
25,47,Beta,0.44899076,12,9
25,47,Beta,0.44100478,14,9
25,47,Beta,0.4487037,17,9
25,47,Beta,0.4459376,17,54
25,47,Beta,0.64535,18,7
25,47,Beta,0.58704954,18,9
25,47,Beta,0.66479796,18,19
25,47,Beta,0.6593208,18,20
25,47,Beta,0.578535,18,22
25,47,Beta,0.58147705,18,24
25,47,Beta,0.58053964,18,25
25,47,Beta,0.5796003,18,26
25,47,Beta,0.5840234,18,30
25,47,Beta,0.5762136,18,31
25,47,Beta,0.582299,18,32
25,47,Beta,0.5777097,18,33
25,47,Beta,0.5800049,18,39
25,47,Beta,0.59013987,18,42
25,47,Beta,0.57680255,18,46
25,47,Beta,0.58557504,18,50
25,47,Beta,0.61602104,18,53
25,47,Beta,0.57881033,18,60
25,47,Beta,0.58809346,18,74
25,47,Beta,0.5802156,18,76
25,47,Beta,0.57504654,18,98
25,47,Beta,0.45404586,19,18
25,47,Beta,0.45659262,20,18
25,47,Beta,0.45878887,22,18
25,47,Beta,0.45047593,22,32
25,47,Beta,0.44782636,22,33
25,47,Beta,0.45053986,23,9
25,47,Beta,0.4550912,24,18
25,47,Beta,0.45584434,24,25
25,47,Beta,0.45611176,24,26
25,47,Beta,0.46448627,24,30
25,47,Beta,0.45168737,24,31
25,47,Beta,0.4568435,24,32
25,47,Beta,0.4579805,24,33
25,47,Beta,0.4585083,24,74
25,47,Beta,0.45147642,24,98
25,47,Beta,0.4542175,25,18
25,47,Beta,0.4610806,25,24
25,47,Beta,0.45758134,25,26
25,47,Beta,0.45658877,25,32
25,47,Beta,0.46153086,25,42
25,47,Beta,0.45597616,25,60
25,47,Beta,0.46093237,26,18
25,47,Beta,0.4609644,26,24
25,47,Beta,0.45390546,26,25
25,47,Beta,0.45488638,26,31
25,47,Beta,0.46019927,26,32
25,47,Beta,0.45728114,26,33
25,47,Beta,0.45886207,26,39
25,47,Beta,0.4591623,26,42
25,47,Beta,0.4623231,26,74
25,47,Beta,0.45141524,26,76
25,47,Beta,0.45601758,26,98
25,47,Beta,0.44427836,30,18
25,47,Beta,0.44926,30,24
25,47,Beta,0.44935244,30,33
25,47,Beta,0.4621287,31,18
25,47,Beta,0.45738712,31,24
25,47,Beta,0.45247152,31,26
25,47,Beta,0.45269835,31,32
25,47,Beta,0.45487306,31,33
25,47,Beta,0.45073232,31,42
25,47,Beta,0.46142524,31,50
25,47,Beta,0.45825297,31,74
25,47,Beta,0.45546025,31,98
25,47,Beta,0.46347255,32,9
25,47,Beta,0.4586655,32,18
25,47,Beta,0.45536762,32,22
25,47,Beta,0.45499942,32,24
25,47,Beta,0.45595402,32,25
25,47,Beta,0.46292925,32,26
25,47,Beta,0.45152423,32,31
25,47,Beta,0.45902842,32,33
25,47,Beta,0.4577087,32,46
25,47,Beta,0.45606217,32,98
25,47,Beta,0.45583463,33,18
25,47,Beta,0.44590127,33,22
25,47,Beta,0.45212367,33,24
25,47,Beta,0.44934803,33,26
25,47,Beta,0.45160142,33,30
25,47,Beta,0.44818828,33,31
25,47,Beta,0.44539225,33,32
25,47,Beta,0.4556436,33,42
25,47,Beta,0.4579598,33,74
25,47,Beta,0.45371377,33,98
25,47,Beta,0.4521955,39,18
25,47,Beta,0.4398375,39,26
25,47,Beta,0.4501582,39,42
25,47,Beta,0.44979107,40,9
25,47,Beta,0.46564502,42,18
25,47,Beta,0.4597353,42,25
25,47,Beta,0.46019033,42,26
25,47,Beta,0.45598897,42,31
25,47,Beta,0.46068862,42,33
25,47,Beta,0.46604517,42,39
25,47,Beta,0.4550204,46,18
25,47,Beta,0.45404923,46,32
25,47,Beta,0.45914903,46,50
25,47,Beta,0.45363912,46,98
25,47,Beta,0.4594946,50,18
25,47,Beta,0.4511167,50,31
25,47,Beta,0.45160058,50,46
25,47,Beta,0.45395404,51,9
25,47,Beta,0.439638,53,18
25,47,Beta,0.45500264,54,9
25,47,Beta,0.46249503,54,17
25,47,Beta,0.45073637,60,18
25,47,Beta,0.44379818,60,25
25,47,Beta,0.44485158,60,98
25,47,Beta,0.4508787,61,9
25,47,Beta,0.4362994,62,9
25,47,Beta,0.43323398,69,9
25,47,Beta,0.44313625,71,9
25,47,Beta,0.45955122,74,18
25,47,Beta,0.44978794,74,24
25,47,Beta,0.44760254,74,26
25,47,Beta,0.44806436,74,31
25,47,Beta,0.44846773,74,33
25,47,Beta,0.4480369,74,98
25,47,Beta,0.461613,76,18
25,47,Beta,0.4499423,76,26
25,47,Beta,0.44723204,97,9
25,47,Beta,0.46204132,98,18
25,47,Beta,0.45987207,98,24
25,47,Beta,0.45650458,98,26
25,47,Beta,0.4568204,98,31
25,47,Beta,0.45584258,98,32
25,47,Beta,0.45673707,98,33
25,47,Beta,0.45532876,98,46
25,47,Beta,0.461154,98,60
25,47,Beta,0.460489,98,74
25,48,Beta,0.44237784,7,18
25,48,Beta,0.5314251,9,12
25,48,Beta,0.5408317,9,14
25,48,Beta,0.53935724,9,17
25,48,Beta,0.52789426,9,18
25,48,Beta,0.5427112,9,23
25,48,Beta,0.522954,9,32
25,48,Beta,0.5404039,9,40
25,48,Beta,0.56840587,9,51
25,48,Beta,0.52438015,9,54
25,48,Beta,0.5277254,9,61
25,48,Beta,0.5689034,9,62
25,48,Beta,0.5479568,9,69
25,48,Beta,0.55041206,9,71
25,48,Beta,0.54291415,9,97
25,48,Beta,0.44686615,12,9
25,48,Beta,0.4405093,14,9
25,48,Beta,0.44356602,17,9
25,48,Beta,0.4365755,17,54
25,48,Beta,0.659598,18,7
25,48,Beta,0.5892446,18,9
25,48,Beta,0.67722464,18,19
25,48,Beta,0.66762835,18,20
25,48,Beta,0.57857823,18,22
25,48,Beta,0.580522,18,24
25,48,Beta,0.57877725,18,25
25,48,Beta,0.579644,18,26
25,48,Beta,0.59208685,18,30
25,48,Beta,0.57663107,18,31
25,48,Beta,0.582134,18,32
25,48,Beta,0.58267164,18,33
25,48,Beta,0.58346087,18,39
25,48,Beta,0.589321,18,42
25,48,Beta,0.5814587,18,46
25,48,Beta,0.5875464,18,50
25,48,Beta,0.61868024,18,53
25,48,Beta,0.58277804,18,60
25,48,Beta,0.5865531,18,74
25,48,Beta,0.58222353,18,76
25,48,Beta,0.57931256,18,98
25,48,Beta,0.45860684,19,18
25,48,Beta,0.4560283,20,18
25,48,Beta,0.45953026,22,18
25,48,Beta,0.45273265,22,32
25,48,Beta,0.44734076,22,33
25,48,Beta,0.4486516,23,9
25,48,Beta,0.463014,24,18
25,48,Beta,0.45085883,24,25
25,48,Beta,0.44774887,24,26
25,48,Beta,0.4634458,24,30
25,48,Beta,0.45639268,24,31
25,48,Beta,0.45170492,24,32
25,48,Beta,0.45864585,24,33
25,48,Beta,0.4569836,24,74
25,48,Beta,0.44782406,24,98
25,48,Beta,0.46305,25,18
25,48,Beta,0.45733893,25,24
25,48,Beta,0.45507726,25,26
25,48,Beta,0.45558536,25,32
25,48,Beta,0.4545383,25,42
25,48,Beta,0.45566264,25,60
25,48,Beta,0.46010214,26,18
25,48,Beta,0.45608833,26,24
25,48,Beta,0.453273,26,25
25,48,Beta,0.45289287,26,31
25,48,Beta,0.45949972,26,32
25,48,Beta,0.45825174,26,33
25,48,Beta,0.46148247,26,39
25,48,Beta,0.46716514,26,42
25,48,Beta,0.46236256,26,74
25,48,Beta,0.4536926,26,76
25,48,Beta,0.45828754,26,98
25,48,Beta,0.44135255,30,18
25,48,Beta,0.44661957,30,24
25,48,Beta,0.44448388,30,33
25,48,Beta,0.4597123,31,18
25,48,Beta,0.45483267,31,24
25,48,Beta,0.44552368,31,26
25,48,Beta,0.45676532,31,32
25,48,Beta,0.45381337,31,33
25,48,Beta,0.45906973,31,42
25,48,Beta,0.45572862,31,50
25,48,Beta,0.45388794,31,74
25,48,Beta,0.4494293,31,98
25,48,Beta,0.46268457,32,9
25,48,Beta,0.4604248,32,18
25,48,Beta,0.45419365,32,22
25,48,Beta,0.45868257,32,24
25,48,Beta,0.45380107,32,25
25,48,Beta,0.45781207,32,26
25,48,Beta,0.45495299,32,31
25,48,Beta,0.45670357,32,33
25,48,Beta,0.44973803,32,46
25,48,Beta,0.45920977,32,98
25,48,Beta,0.45926547,33,18
25,48,Beta,0.44686532,33,22
25,48,Beta,0.45174438,33,24
25,48,Beta,0.44709888,33,26
25,48,Beta,0.4575581,33,30
25,48,Beta,0.44886675,33,31
25,48,Beta,0.45542666,33,32
25,48,Beta,0.4564151,33,42
25,48,Beta,0.45574164,33,74
25,48,Beta,0.44603,33,98
25,48,Beta,0.45672378,39,18
25,48,Beta,0.44773456,39,26
25,48,Beta,0.45543018,39,42
25,48,Beta,0.4430626,40,9
25,48,Beta,0.46328062,42,18
25,48,Beta,0.45948827,42,25
25,48,Beta,0.4608,42,26
25,48,Beta,0.4573414,42,31
25,48,Beta,0.46580067,42,33
25,48,Beta,0.46081245,42,39
25,48,Beta,0.4616374,46,18
25,48,Beta,0.44864717,46,32
25,48,Beta,0.45091864,46,50
25,48,Beta,0.45485595,46,98
25,48,Beta,0.4544435,50,18
25,48,Beta,0.4475005,50,31
25,48,Beta,0.44555467,50,46
25,48,Beta,0.45615536,51,9
25,48,Beta,0.43631607,53,18
25,48,Beta,0.4498432,54,9
25,48,Beta,0.4617189,54,17
25,48,Beta,0.45688212,60,18
25,48,Beta,0.44311532,60,25
25,48,Beta,0.44496357,60,98
25,48,Beta,0.44670835,61,9
25,48,Beta,0.4344751,62,9
25,48,Beta,0.42928448,69,9
25,48,Beta,0.44652402,71,9
25,48,Beta,0.455318,74,18
25,48,Beta,0.45817247,74,24
25,48,Beta,0.45069408,74,26
25,48,Beta,0.44350767,74,31
25,48,Beta,0.4530284,74,33
25,48,Beta,0.44749364,74,98
25,48,Beta,0.44932833,76,18
25,48,Beta,0.44821888,76,26
25,48,Beta,0.43963072,97,9
25,48,Beta,0.46739757,98,18
25,48,Beta,0.45669252,98,24
25,48,Beta,0.45375055,98,26
25,48,Beta,0.45225626,98,31
25,48,Beta,0.46013126,98,32
25,48,Beta,0.46167406,98,33
25,48,Beta,0.4519361,98,46
25,48,Beta,0.4629564,98,60
25,48,Beta,0.45948917,98,74
25,49,Beta,0.43786016,7,18
25,49,Beta,0.5295186,9,12
25,49,Beta,0.54459465,9,14
25,49,Beta,0.536228,9,17
25,49,Beta,0.52620906,9,18
25,49,Beta,0.548852,9,23
25,49,Beta,0.5287774,9,32
25,49,Beta,0.54277116,9,40
25,49,Beta,0.564375,9,51
25,49,Beta,0.51620597,9,54
25,49,Beta,0.5383158,9,61
25,49,Beta,0.5721839,9,62
25,49,Beta,0.54950726,9,69
25,49,Beta,0.5527921,9,71
25,49,Beta,0.5505988,9,97
25,49,Beta,0.453725,12,9
25,49,Beta,0.4380872,14,9
25,49,Beta,0.44784096,17,9
25,49,Beta,0.43919742,17,54
25,49,Beta,0.65818477,18,7
25,49,Beta,0.58743566,18,9
25,49,Beta,0.6785862,18,19
25,49,Beta,0.66658777,18,20
25,49,Beta,0.57482994,18,22
25,49,Beta,0.5835659,18,24
25,49,Beta,0.58181614,18,25
25,49,Beta,0.58350825,18,26
25,49,Beta,0.59058857,18,30
25,49,Beta,0.58192325,18,31
25,49,Beta,0.57678246,18,32
25,49,Beta,0.5860275,18,33
25,49,Beta,0.58301157,18,39
25,49,Beta,0.588304,18,42
25,49,Beta,0.5813526,18,46
25,49,Beta,0.5817473,18,50
25,49,Beta,0.6198941,18,53
25,49,Beta,0.58266264,18,60
25,49,Beta,0.5878189,18,74
25,49,Beta,0.585467,18,76
25,49,Beta,0.58268726,18,98
25,49,Beta,0.46159598,19,18
25,49,Beta,0.45376143,20,18
25,49,Beta,0.46234962,22,18
25,49,Beta,0.44904312,22,32
25,49,Beta,0.45845836,22,33
25,49,Beta,0.44920948,23,9
25,49,Beta,0.458648,24,18
25,49,Beta,0.4532396,24,25
25,49,Beta,0.45241025,24,26
25,49,Beta,0.46441185,24,30
