,Source,Explainer,Probability,P1,P2,Run
19696,Wisconsin,Beta,0.46918973,98,218,39
19697,Wisconsin,Beta,0.5412702,64,57,39
19698,Wisconsin,Beta,0.5817948,64,234,39
19699,Wisconsin,Beta,0.5052804,64,12,39
19700,Wisconsin,Beta,0.59246194,212,75,39
19701,Wisconsin,Beta,0.5609002,231,185,39
19702,Wisconsin,Beta,0.58005184,231,143,39
19703,Wisconsin,Beta,0.59365255,231,75,39
19704,Wisconsin,Beta,0.46628666,198,231,39
19705,Wisconsin,Beta,0.5288264,198,147,39
19706,Wisconsin,Beta,0.61849475,186,147,39
19707,Wisconsin,Beta,0.5740681,186,67,39
19708,Wisconsin,Beta,0.5929379,186,131,39
19709,Wisconsin,Beta,0.56464684,186,160,39
19710,Wisconsin,Beta,0.4901149,186,238,39
19711,Wisconsin,Beta,0.5722601,186,15,39
19712,Wisconsin,Beta,0.53172004,244,138,39
19713,Wisconsin,Beta,0.61977327,244,187,39
19714,Wisconsin,Beta,0.6499305,147,198,39
19715,Wisconsin,Beta,0.579859,147,67,39
19716,Wisconsin,Beta,0.57667327,147,160,39
19717,Wisconsin,Beta,0.50146455,147,238,39
19718,Wisconsin,Beta,0.76960135,147,151,39
19719,Wisconsin,Beta,0.5802497,147,184,39
19720,Wisconsin,Beta,0.52410877,86,204,39
19721,Wisconsin,Beta,0.5514769,86,52,39
19722,Wisconsin,Beta,0.5488111,103,29,39
19723,Wisconsin,Beta,0.5029481,103,41,39
19724,Wisconsin,Beta,0.5047165,103,51,39
19725,Wisconsin,Beta,0.45706198,163,93,39
19726,Wisconsin,Beta,0.47693905,175,36,39
19727,Wisconsin,Beta,0.5142567,188,128,39
19728,Wisconsin,Beta,0.46590078,188,178,39
19729,Wisconsin,Beta,0.48811144,188,173,39
19730,Wisconsin,Beta,0.5166449,128,188,39
19731,Wisconsin,Beta,0.60152835,128,207,39
19732,Wisconsin,Beta,0.55092657,128,178,39
19733,Wisconsin,Beta,0.572822,128,173,39
19734,Wisconsin,Beta,0.65643895,207,208,39
19735,Wisconsin,Beta,0.5578223,207,178,39
19736,Wisconsin,Beta,0.5761332,207,173,39
19737,Wisconsin,Beta,0.553642,208,178,39
19738,Wisconsin,Beta,0.5693625,208,173,39
19739,Wisconsin,Beta,0.5144422,190,204,39
19740,Wisconsin,Beta,0.5414068,190,52,39
19741,Wisconsin,Beta,0.77555877,176,53,39
19742,Wisconsin,Beta,0.5686436,102,85,39
19743,Wisconsin,Beta,0.49296078,102,31,39
19744,Wisconsin,Beta,0.47197255,48,221,39
19745,Wisconsin,Beta,0.51713973,48,211,39
19746,Wisconsin,Beta,0.6123259,114,204,39
19747,Wisconsin,Beta,0.6291133,114,52,39
19748,Wisconsin,Beta,0.57374436,170,243,39
19749,Wisconsin,Beta,0.5812656,170,6,39
19750,Wisconsin,Beta,0.47056392,170,54,39
19751,Wisconsin,Beta,0.5994742,170,35,39
19752,Wisconsin,Beta,0.5805582,243,170,39
19753,Wisconsin,Beta,0.59599584,6,170,39
19754,Wisconsin,Beta,0.48690182,57,204,39
19755,Wisconsin,Beta,0.51592934,57,52,39
19756,Wisconsin,Beta,0.52619576,211,97,39
19757,Wisconsin,Beta,0.545561,211,115,39
19758,Wisconsin,Beta,0.47373185,211,5,39
19759,Wisconsin,Beta,0.47256562,29,41,39
19760,Wisconsin,Beta,0.56197745,29,126,39
19761,Wisconsin,Beta,0.5217799,233,142,39
19762,Wisconsin,Beta,0.5121434,144,144,39
19763,Wisconsin,Beta,0.5678706,144,12,39
19764,Wisconsin,Beta,0.50265545,108,144,39
19765,Wisconsin,Beta,0.5757044,118,198,39
19766,Wisconsin,Beta,0.50322175,118,37,39
19767,Wisconsin,Beta,0.63593096,96,217,39
19768,Wisconsin,Beta,0.594273,96,112,39
19769,Wisconsin,Beta,0.5686206,20,170,39
19770,Wisconsin,Beta,0.5524007,20,243,39
19771,Wisconsin,Beta,0.5257777,20,149,39
19772,Wisconsin,Beta,0.58065563,20,35,39
19773,Wisconsin,Beta,0.551286,204,190,39
19774,Wisconsin,Beta,0.5467188,204,57,39
19775,Wisconsin,Beta,0.49763379,204,97,39
19776,Wisconsin,Beta,0.5142835,204,115,39
19777,Wisconsin,Beta,0.55156505,204,49,39
19778,Wisconsin,Beta,0.38589033,204,66,39
19779,Wisconsin,Beta,0.441881,204,5,39
19780,Wisconsin,Beta,0.5800197,97,211,39
19781,Wisconsin,Beta,0.7080779,97,45,39
19782,Wisconsin,Beta,0.6637537,97,168,39
19783,Wisconsin,Beta,0.4883998,0,20,39
19784,Wisconsin,Beta,0.56848985,0,28,39
19785,Wisconsin,Beta,0.54817754,0,104,39
19786,Wisconsin,Beta,0.5298833,0,99,39
19787,Wisconsin,Beta,0.683326,0,200,39
19788,Wisconsin,Beta,0.569948,7,0,39
19789,Wisconsin,Beta,0.5348914,7,242,39
19790,Wisconsin,Beta,0.6212778,242,170,39
19791,Wisconsin,Beta,0.6174169,242,6,39
19792,Wisconsin,Beta,0.6020669,242,233,39
19793,Wisconsin,Beta,0.56545126,242,109,39
19794,Wisconsin,Beta,0.58873224,242,7,39
19795,Wisconsin,Beta,0.5588968,242,150,39
19796,Wisconsin,Beta,0.6610003,242,194,39
19797,Wisconsin,Beta,0.66516805,242,215,39
19798,Wisconsin,Beta,0.5386087,242,171,39
19799,Wisconsin,Beta,0.603025,242,38,39
19800,Wisconsin,Beta,0.5789912,242,149,39
19801,Wisconsin,Beta,0.6695799,242,24,39
19802,Wisconsin,Beta,0.5636841,242,249,39
19803,Wisconsin,Beta,0.6498409,242,28,39
19804,Wisconsin,Beta,0.6515692,242,205,39
19805,Wisconsin,Beta,0.6444693,242,148,39
19806,Wisconsin,Beta,0.55211014,242,21,39
19807,Wisconsin,Beta,0.5838525,242,74,39
19808,Wisconsin,Beta,0.49607655,242,167,39
19809,Wisconsin,Beta,0.62509674,242,202,39
19810,Wisconsin,Beta,0.42580512,217,96,39
19811,Wisconsin,Beta,0.52675784,217,217,39
19812,Wisconsin,Beta,0.57085663,112,112,39
19813,Wisconsin,Beta,0.7594728,4,195,39
19814,Wisconsin,Beta,0.61801386,158,229,39
19815,Wisconsin,Beta,0.65508944,199,84,39
19816,Wisconsin,Beta,0.62101865,199,8,39
19817,Wisconsin,Beta,0.6194662,199,145,39
19818,Wisconsin,Beta,0.6424436,199,32,39
19819,Wisconsin,Beta,0.63071406,53,33,39
19820,Wisconsin,Beta,0.6695265,53,216,39
19821,Wisconsin,Beta,0.6957327,53,195,39
19822,Wisconsin,Beta,0.5966084,89,211,39
19823,Wisconsin,Beta,0.68609095,89,216,39
19824,Wisconsin,Beta,0.70786804,89,195,39
19825,Wisconsin,Beta,0.63372356,89,202,39
19826,Wisconsin,Beta,0.60333514,152,57,39
19827,Wisconsin,Beta,0.5508029,152,211,39
19828,Wisconsin,Beta,0.6420154,152,216,39
19829,Wisconsin,Beta,0.5670579,152,12,39
19830,Wisconsin,Beta,0.5931433,152,105,39
19831,Wisconsin,Beta,0.65509003,34,132,39
19832,Wisconsin,Beta,0.6729897,34,104,39
19833,Wisconsin,Beta,0.44507545,91,171,39
19834,Wisconsin,Beta,0.49383605,91,123,39
19835,Wisconsin,Beta,0.5273266,91,145,39
19836,Wisconsin,Beta,0.56831807,178,41,39
19837,Wisconsin,Beta,0.5909982,178,173,39
19838,Wisconsin,Beta,0.57994974,178,122,39
19839,Wisconsin,Beta,0.6723877,178,180,39
19840,Wisconsin,Beta,0.45269996,241,29,39
19841,Wisconsin,Beta,0.4049563,241,41,39
19842,Wisconsin,Beta,0.40918374,241,51,39
19843,Wisconsin,Beta,0.51881933,113,25,39
19844,Wisconsin,Beta,0.5607289,82,25,39
19845,Wisconsin,Beta,0.43877625,25,113,39
19846,Wisconsin,Beta,0.53447354,25,82,39
19847,Wisconsin,Beta,0.62158394,228,25,39
19848,Wisconsin,Beta,0.62323564,156,152,39
19849,Wisconsin,Beta,0.6515042,156,143,39
19850,Wisconsin,Beta,0.6485435,156,172,39
19851,Wisconsin,Beta,0.6108122,156,225,39
19852,Wisconsin,Beta,0.58843076,156,183,39
19853,Wisconsin,Beta,0.5994974,160,67,39
19854,Wisconsin,Beta,0.70484895,160,61,39
19855,Wisconsin,Beta,0.6713004,160,232,39
19856,Wisconsin,Beta,0.5163415,116,20,39
19857,Wisconsin,Beta,0.47686723,87,54,39
19858,Wisconsin,Beta,0.6769272,87,229,39
19859,Wisconsin,Beta,0.3982015,127,54,39
19860,Wisconsin,Beta,0.5613933,54,170,39
19861,Wisconsin,Beta,0.4622362,54,2,39
19862,Wisconsin,Beta,0.5030997,54,159,39
19863,Wisconsin,Beta,0.50937635,54,119,39
19864,Wisconsin,Beta,0.5346575,54,46,39
19865,Wisconsin,Beta,0.5719375,54,165,39
19866,Wisconsin,Beta,0.59459573,54,129,39
19867,Wisconsin,Beta,0.61322886,150,194,39
19868,Wisconsin,Beta,0.5391399,194,150,39
19869,Wisconsin,Beta,0.50135344,138,100,39
19870,Wisconsin,Beta,0.5812145,106,93,39
19871,Wisconsin,Beta,0.60209686,41,29,39
19872,Wisconsin,Beta,0.5578873,41,178,39
19873,Wisconsin,Beta,0.5371765,245,32,39
19874,Wisconsin,Beta,0.57343715,245,168,39
19875,Wisconsin,Beta,0.52863115,245,104,39
19876,Wisconsin,Beta,0.6150085,240,104,39
19877,Wisconsin,Beta,0.6123972,51,241,39
19878,Wisconsin,Beta,0.53778607,51,39,39
19879,Wisconsin,Beta,0.47420016,70,204,39
19880,Wisconsin,Beta,0.50107515,70,52,39
19881,Wisconsin,Beta,0.5117654,39,51,39
19882,Wisconsin,Beta,0.4605709,215,171,39
19883,Wisconsin,Beta,0.63100857,171,215,39
19884,Wisconsin,Beta,0.5052735,171,171,39
19885,Wisconsin,Beta,0.5815482,172,156,39
19886,Wisconsin,Beta,0.6704568,38,145,39
19887,Wisconsin,Beta,0.5448615,145,38,39
19888,Wisconsin,Beta,0.40754122,224,137,39
19889,Wisconsin,Beta,0.45377475,83,20,39
19890,Wisconsin,Beta,0.48234218,83,90,39
19891,Wisconsin,Beta,0.50408834,90,83,39
19892,Wisconsin,Beta,0.49052197,45,97,39
19893,Wisconsin,Beta,0.50782466,45,115,39
19894,Wisconsin,Beta,0.4360529,45,5,39
19895,Wisconsin,Beta,0.6281913,71,204,39
19896,Wisconsin,Beta,0.65038645,71,52,39
19897,Wisconsin,Beta,0.5819979,141,97,39
19898,Wisconsin,Beta,0.5995106,141,115,39
19899,Wisconsin,Beta,0.5284058,141,5,39
19900,Wisconsin,Beta,0.5332096,153,153,39
19901,Wisconsin,Beta,0.48525956,196,32,39
19902,Wisconsin,Beta,0.4869041,32,97,39
19903,Wisconsin,Beta,0.5106904,32,115,39
19904,Wisconsin,Beta,0.43374926,32,5,39
19905,Wisconsin,Beta,0.627956,225,156,39
19906,Wisconsin,Beta,0.6109289,49,204,39
19907,Wisconsin,Beta,0.6325401,49,52,39
19908,Wisconsin,Beta,0.5641212,162,51,39
19909,Wisconsin,Beta,0.5158094,192,73,39
19910,Wisconsin,Beta,0.56264865,192,112,39
19911,Wisconsin,Beta,0.4712031,192,34,39
19912,Wisconsin,Beta,0.5055128,192,41,39
19913,Wisconsin,Beta,0.50807786,192,125,39
19914,Wisconsin,Beta,0.54470587,192,192,39
19915,Wisconsin,Beta,0.5297431,192,173,39
19916,Wisconsin,Beta,0.51806724,192,140,39
19917,Wisconsin,Beta,0.5200659,192,122,39
19918,Wisconsin,Beta,0.47157362,192,31,39
19919,Wisconsin,Beta,0.4983459,81,97,39
19920,Wisconsin,Beta,0.5193018,81,115,39
19921,Wisconsin,Beta,0.44819716,81,5,39
19922,Wisconsin,Beta,0.58826584,223,89,39
19923,Wisconsin,Beta,0.61192024,223,202,39
19924,Wisconsin,Beta,0.50774163,168,97,39
19925,Wisconsin,Beta,0.5289773,168,115,39
19926,Wisconsin,Beta,0.4554737,168,5,39
19927,Wisconsin,Beta,0.60372126,201,207,39
19928,Wisconsin,Beta,0.59819824,201,8,39
19929,Wisconsin,Beta,0.60220885,26,201,39
19930,Wisconsin,Beta,0.65246,173,65,39
19931,Wisconsin,Beta,0.7119196,173,26,39
19932,Wisconsin,Beta,0.6034476,173,226,39
19933,Wisconsin,Beta,0.55150336,173,182,39
19934,Wisconsin,Beta,0.60088074,173,122,39
19935,Wisconsin,Beta,0.62472653,149,62,39
19936,Wisconsin,Beta,0.5230623,24,62,39
19937,Wisconsin,Beta,0.58769065,164,37,39
19938,Wisconsin,Beta,0.5667102,166,191,39
19939,Wisconsin,Beta,0.6006027,249,117,39
19940,Wisconsin,Beta,0.48502108,117,249,39
19941,Wisconsin,Beta,0.56019837,117,117,39
19942,Wisconsin,Beta,0.60804194,28,28,39
19943,Wisconsin,Beta,0.59186983,28,104,39
19944,Wisconsin,Beta,0.42490914,2,54,39
19945,Wisconsin,Beta,0.59675074,68,126,39
19946,Wisconsin,Beta,0.62370986,205,169,39
19947,Wisconsin,Beta,0.5688454,169,205,39
19948,Wisconsin,Beta,0.5062822,169,169,39
19949,Wisconsin,Beta,0.53508234,79,132,39
19950,Wisconsin,Beta,0.5419284,79,29,39
19951,Wisconsin,Beta,0.38424933,79,213,39
19952,Wisconsin,Beta,0.47836012,79,68,39
19953,Wisconsin,Beta,0.4633773,79,79,39
19954,Wisconsin,Beta,0.46195453,79,193,39
19955,Wisconsin,Beta,0.5827264,79,126,39
19956,Wisconsin,Beta,0.5496237,79,69,39
19957,Wisconsin,Beta,0.7097544,148,229,39
19958,Wisconsin,Beta,0.68607694,229,148,39
19959,Wisconsin,Beta,0.5045855,236,97,39
19960,Wisconsin,Beta,0.52673954,236,115,39
19961,Wisconsin,Beta,0.45628956,236,5,39
19962,Wisconsin,Beta,0.59346855,197,84,39
19963,Wisconsin,Beta,0.59793794,197,232,39
19964,Wisconsin,Beta,0.50239885,197,209,39
19965,Wisconsin,Beta,0.5224846,197,37,39
19966,Wisconsin,Beta,0.55509686,197,13,39
19967,Wisconsin,Beta,0.44991085,151,37,39
19968,Wisconsin,Beta,0.42878205,121,42,39
19969,Wisconsin,Beta,0.49079278,121,161,39
19970,Wisconsin,Beta,0.47743502,121,120,39
19971,Wisconsin,Beta,0.540203,50,230,39
19972,Wisconsin,Beta,0.54153645,50,135,39
19973,Wisconsin,Beta,0.5617796,50,85,39
19974,Wisconsin,Beta,0.49505717,50,72,39
19975,Wisconsin,Beta,0.49790624,50,44,39
19976,Wisconsin,Beta,0.48849022,50,31,39
19977,Wisconsin,Beta,0.51011395,120,121,39
19978,Wisconsin,Beta,0.61303353,120,161,39
19979,Wisconsin,Beta,0.68714434,120,157,39
19980,Wisconsin,Beta,0.59701544,120,120,39
19981,Wisconsin,Beta,0.4457981,154,209,39
19982,Wisconsin,Beta,0.6375645,184,156,39
19983,Wisconsin,Beta,0.62406266,184,75,39
19984,Wisconsin,Beta,0.5474779,21,22,39
19985,Wisconsin,Beta,0.46345448,22,21,39
19986,Wisconsin,Beta,0.4674463,22,22,39
19987,Wisconsin,Beta,0.64205515,210,225,39
19988,Wisconsin,Beta,0.6249259,210,183,39
19989,Wisconsin,Beta,0.54693425,179,158,39
19990,Wisconsin,Beta,0.38739038,75,199,39
19991,Wisconsin,Beta,0.5617616,75,156,39
19992,Wisconsin,Beta,0.5394572,75,172,39
19993,Wisconsin,Beta,0.524048,75,153,39
19994,Wisconsin,Beta,0.49170578,75,184,39
19995,Wisconsin,Beta,0.48079804,75,183,39
19996,Wisconsin,Beta,0.42119887,75,77,39
19997,Wisconsin,Beta,0.50961506,12,12,39
19998,Wisconsin,Beta,0.56564003,232,209,39
19999,Wisconsin,Beta,0.46789274,66,3,39
20000,Wisconsin,Beta,0.5122524,3,204,39
20001,Wisconsin,Beta,0.5366401,3,52,39
20002,Wisconsin,Beta,0.54866165,146,136,39
20003,Wisconsin,Beta,0.5812969,222,20,39
20004,Wisconsin,Beta,0.60289055,5,32,39
20005,Wisconsin,Beta,0.5308064,101,97,39
20006,Wisconsin,Beta,0.549383,101,115,39
20007,Wisconsin,Beta,0.47671825,101,5,39
20008,Wisconsin,Beta,0.53488535,140,140,39
20009,Wisconsin,Beta,0.56805605,226,41,39
20010,Wisconsin,Beta,0.49534357,119,129,39
20011,Wisconsin,Beta,0.4922684,46,54,39
20012,Wisconsin,Beta,0.55727327,46,119,39
20013,Wisconsin,Beta,0.6365345,46,129,39
20014,Wisconsin,Beta,0.45259345,165,159,39
20015,Wisconsin,Beta,0.5439147,165,129,39
20016,Wisconsin,Beta,0.4106917,129,54,39
20017,Wisconsin,Beta,0.46890542,129,159,39
20018,Wisconsin,Beta,0.47672015,129,119,39
20019,Wisconsin,Beta,0.50036466,129,46,39
20020,Wisconsin,Beta,0.53576356,129,165,39
20021,Wisconsin,Beta,0.61982596,78,87,39
20022,Wisconsin,Beta,0.5164572,189,171,39
20023,Wisconsin,Beta,0.5802989,189,93,39
20024,Wisconsin,Beta,0.57770014,92,163,39
20025,Wisconsin,Beta,0.55522895,92,170,39
20026,Wisconsin,Beta,0.5808847,92,161,39
20027,Wisconsin,Beta,0.535581,92,93,39
20028,Wisconsin,Beta,0.5674919,11,87,39
20029,Wisconsin,Beta,0.597928,11,127,39
20030,Wisconsin,Beta,0.49792105,47,11,39
20031,Wisconsin,Beta,0.5007917,126,29,39
20032,Wisconsin,Beta,0.43505332,126,68,39
20033,Wisconsin,Beta,0.5050259,126,69,39
20034,Wisconsin,Beta,0.43607613,214,37,39
20035,Wisconsin,Beta,0.5466028,37,191,39
20036,Wisconsin,Beta,0.55452484,37,214,39
20037,Wisconsin,Beta,0.52010745,37,37,39
20038,Wisconsin,Beta,0.43966904,122,178,39
20039,Wisconsin,Beta,0.4371294,122,41,39
20040,Wisconsin,Beta,0.63126117,130,139,39
20041,Wisconsin,Beta,0.6090278,130,18,39
20042,Wisconsin,Beta,0.5662544,248,132,39
20043,Wisconsin,Beta,0.55947375,181,155,39
20044,Wisconsin,Beta,0.5674917,155,204,39
20045,Wisconsin,Beta,0.5899124,155,52,39
20046,Wisconsin,Beta,0.5596358,155,181,39
20047,Wisconsin,Beta,0.5036624,246,97,39
20048,Wisconsin,Beta,0.5216271,246,115,39
20049,Wisconsin,Beta,0.4525227,246,5,39
20050,Wisconsin,Beta,0.5096149,35,20,39
20051,Wisconsin,Beta,0.63523954,250,35,39
20052,Wisconsin,Beta,0.6071114,200,247,39
20053,Wisconsin,Beta,0.5044624,180,178,39
20054,Wisconsin,Beta,0.6336463,30,204,39
20055,Wisconsin,Beta,0.65617615,30,52,39
20056,Wisconsin,Beta,0.46719545,74,203,39
20057,Wisconsin,Beta,0.46214315,203,74,39
20058,Wisconsin,Beta,0.5039245,203,203,39
20059,Wisconsin,Beta,0.5573734,69,29,39
20060,Wisconsin,Beta,0.5080725,69,41,39
20061,Wisconsin,Beta,0.5922542,69,126,39
20062,Wisconsin,Beta,0.60679895,167,202,39
20063,Wisconsin,Beta,0.43478057,202,167,39
20064,Wisconsin,Beta,0.6351201,43,217,39
20065,Wisconsin,Beta,0.5850667,183,156,39
20066,Wisconsin,Beta,0.5314462,44,178,39
20067,Wisconsin,Beta,0.61223567,44,241,39
20068,Wisconsin,Beta,0.52314126,44,41,39
20069,Wisconsin,Beta,0.56868887,44,9,39
20070,Wisconsin,Beta,0.5536533,44,173,39
20071,Wisconsin,Beta,0.53504604,44,140,39
20072,Wisconsin,Beta,0.48743916,44,182,39
20073,Wisconsin,Beta,0.5401553,44,122,39
20074,Wisconsin,Beta,0.49175033,44,31,39
20075,Wisconsin,Beta,0.6541456,107,217,39
20076,Wisconsin,Beta,0.48888335,107,124,39
20077,Wisconsin,Beta,0.6076353,107,10,39
20078,Wisconsin,Beta,0.5551625,107,183,39
20079,Wisconsin,Beta,0.46796802,239,167,39
20080,Wisconsin,Beta,0.5513407,206,33,39
20081,Wisconsin,Beta,0.44786376,206,171,39
20082,Wisconsin,Beta,0.61082333,206,201,39
20083,Wisconsin,Beta,0.6950453,58,12,39
20084,Wisconsin,Beta,0.54834336,219,63,39
20085,Wisconsin,Beta,0.5944381,63,78,40
20086,Wisconsin,Beta,0.5446768,63,92,40
20087,Wisconsin,Beta,0.6196506,27,63,40
20088,Wisconsin,Beta,0.6346091,27,111,40
20089,Wisconsin,Beta,0.52983606,110,12,40
20090,Wisconsin,Beta,0.59423983,98,63,40
20091,Wisconsin,Beta,0.5033769,98,27,40
20092,Wisconsin,Beta,0.48904034,98,244,40
20093,Wisconsin,Beta,0.5020707,98,147,40
20094,Wisconsin,Beta,0.61969215,98,86,40
20095,Wisconsin,Beta,0.47678745,98,163,40
20096,Wisconsin,Beta,0.51228845,98,132,40
20097,Wisconsin,Beta,0.4612318,98,175,40
20098,Wisconsin,Beta,0.51842177,98,19,40
20099,Wisconsin,Beta,0.5062034,98,17,40
20100,Wisconsin,Beta,0.516638,98,190,40
20101,Wisconsin,Beta,0.57259196,98,102,40
20102,Wisconsin,Beta,0.6043207,98,114,40
20103,Wisconsin,Beta,0.5715467,98,170,40
20104,Wisconsin,Beta,0.5320314,98,243,40
20105,Wisconsin,Beta,0.6184111,98,6,40
20106,Wisconsin,Beta,0.6007355,98,57,40
20107,Wisconsin,Beta,0.5790749,98,67,40
20108,Wisconsin,Beta,0.4809995,98,211,40
20109,Wisconsin,Beta,0.65717345,98,29,40
20110,Wisconsin,Beta,0.493837,98,33,40
20111,Wisconsin,Beta,0.46323273,98,144,40
20112,Wisconsin,Beta,0.47159815,98,109,40
20113,Wisconsin,Beta,0.529644,98,96,40
20114,Wisconsin,Beta,0.5366596,98,204,40
20115,Wisconsin,Beta,0.50891745,98,52,40
20116,Wisconsin,Beta,0.52822393,98,59,40
20117,Wisconsin,Beta,0.38541362,98,60,40
20118,Wisconsin,Beta,0.47532642,98,4,40
20119,Wisconsin,Beta,0.49135992,98,131,40
20120,Wisconsin,Beta,0.3754175,98,174,40
20121,Wisconsin,Beta,0.49165553,98,113,40
20122,Wisconsin,Beta,0.51085126,98,82,40
20123,Wisconsin,Beta,0.54722136,98,25,40
20124,Wisconsin,Beta,0.56432605,98,54,40
20125,Wisconsin,Beta,0.60699177,98,138,40
20126,Wisconsin,Beta,0.5615121,98,213,40
20127,Wisconsin,Beta,0.5374818,98,41,40
20128,Wisconsin,Beta,0.4537287,98,177,40
20129,Wisconsin,Beta,0.5109641,98,171,40
20130,Wisconsin,Beta,0.4989957,98,172,40
20131,Wisconsin,Beta,0.6201403,98,125,40
20132,Wisconsin,Beta,0.5716839,98,8,40
20133,Wisconsin,Beta,0.60886174,98,123,40
20134,Wisconsin,Beta,0.5620317,98,145,40
20135,Wisconsin,Beta,0.6116393,98,111,40
20136,Wisconsin,Beta,0.6027866,98,139,40
20137,Wisconsin,Beta,0.64606106,98,137,40
20138,Wisconsin,Beta,0.5451905,98,76,40
20139,Wisconsin,Beta,0.59298503,98,45,40
20140,Wisconsin,Beta,0.52837026,98,238,40
20141,Wisconsin,Beta,0.53366786,98,15,40
20142,Wisconsin,Beta,0.48966748,98,153,40
20143,Wisconsin,Beta,0.53228176,98,32,40
20144,Wisconsin,Beta,0.6219252,98,235,40
20145,Wisconsin,Beta,0.53580064,98,230,40
20146,Wisconsin,Beta,0.64721864,98,237,40
20147,Wisconsin,Beta,0.5501302,98,192,40
20148,Wisconsin,Beta,0.4598872,98,168,40
20149,Wisconsin,Beta,0.5446552,98,173,40
20150,Wisconsin,Beta,0.5170161,98,28,40
20151,Wisconsin,Beta,0.57263774,98,104,40
20152,Wisconsin,Beta,0.57888144,98,124,40
20153,Wisconsin,Beta,0.48520532,98,135,40
20154,Wisconsin,Beta,0.5605181,98,2,40
20155,Wisconsin,Beta,0.59848714,98,68,40
20156,Wisconsin,Beta,0.52903533,98,205,40
20157,Wisconsin,Beta,0.57553333,98,169,40
20158,Wisconsin,Beta,0.5509212,98,229,40
20159,Wisconsin,Beta,0.5524118,98,88,40
20160,Wisconsin,Beta,0.43898335,98,16,40
20161,Wisconsin,Beta,0.54511756,98,157,40
20162,Wisconsin,Beta,0.5504338,98,1,40
20163,Wisconsin,Beta,0.549404,98,227,40
20164,Wisconsin,Beta,0.5665834,98,154,40
20165,Wisconsin,Beta,0.48074913,98,10,40
20166,Wisconsin,Beta,0.5771185,98,184,40
20167,Wisconsin,Beta,0.5688158,98,22,40
20168,Wisconsin,Beta,0.5684029,98,75,40
20169,Wisconsin,Beta,0.5055409,98,220,40
20170,Wisconsin,Beta,0.55254793,98,216,40
20171,Wisconsin,Beta,0.53561014,98,12,40
20172,Wisconsin,Beta,0.59446937,98,80,40
20173,Wisconsin,Beta,0.45978916,98,146,40
20174,Wisconsin,Beta,0.57016194,98,95,40
20175,Wisconsin,Beta,0.49927652,98,209,40
20176,Wisconsin,Beta,0.60305905,98,94,40
20177,Wisconsin,Beta,0.6272938,98,133,40
20178,Wisconsin,Beta,0.613727,98,187,40
20179,Wisconsin,Beta,0.5757529,98,55,40
20180,Wisconsin,Beta,0.4710847,98,129,40
20181,Wisconsin,Beta,0.5542258,98,78,40
20182,Wisconsin,Beta,0.5575949,98,189,40
20183,Wisconsin,Beta,0.5579081,98,93,40
20184,Wisconsin,Beta,0.50313646,98,92,40
20185,Wisconsin,Beta,0.4880099,98,182,40
20186,Wisconsin,Beta,0.48815298,98,14,40
20187,Wisconsin,Beta,0.5001033,98,11,40
20188,Wisconsin,Beta,0.49978593,98,47,40
20189,Wisconsin,Beta,0.5042948,98,193,40
20190,Wisconsin,Beta,0.56411594,98,126,40
20191,Wisconsin,Beta,0.5572301,98,37,40
20192,Wisconsin,Beta,0.46154663,98,40,40
20193,Wisconsin,Beta,0.55357105,98,99,40
20194,Wisconsin,Beta,0.47002578,98,130,40
20195,Wisconsin,Beta,0.51089734,98,18,40
20196,Wisconsin,Beta,0.5359158,98,155,40
20197,Wisconsin,Beta,0.5804167,98,35,40
20198,Wisconsin,Beta,0.5916279,98,203,40
20199,Wisconsin,Beta,0.5960045,98,134,40
20200,Wisconsin,Beta,0.59788954,98,56,40
20201,Wisconsin,Beta,0.5520376,98,69,40
20202,Wisconsin,Beta,0.52753985,98,23,40
20203,Wisconsin,Beta,0.46554253,98,167,40
20204,Wisconsin,Beta,0.5758344,98,202,40
20205,Wisconsin,Beta,0.61325103,98,105,40
20206,Wisconsin,Beta,0.4538916,98,183,40
20207,Wisconsin,Beta,0.49686977,98,44,40
20208,Wisconsin,Beta,0.6069493,98,77,40
20209,Wisconsin,Beta,0.5434086,98,13,40
20210,Wisconsin,Beta,0.5248856,98,58,40
20211,Wisconsin,Beta,0.46202672,98,218,40
20212,Wisconsin,Beta,0.72610784,64,57,40
20213,Wisconsin,Beta,0.5885479,64,234,40
20214,Wisconsin,Beta,0.67118466,64,12,40
20215,Wisconsin,Beta,0.57948196,212,75,40
20216,Wisconsin,Beta,0.4955217,231,185,40
20217,Wisconsin,Beta,0.5037868,231,143,40
20218,Wisconsin,Beta,0.56842214,231,75,40
20219,Wisconsin,Beta,0.49083868,198,231,40
20220,Wisconsin,Beta,0.43108007,198,147,40
20221,Wisconsin,Beta,0.4567168,186,147,40
20222,Wisconsin,Beta,0.53556925,186,67,40
20223,Wisconsin,Beta,0.44847402,186,131,40
20224,Wisconsin,Beta,0.47600785,186,160,40
20225,Wisconsin,Beta,0.48268,186,238,40
20226,Wisconsin,Beta,0.4858377,186,15,40
20227,Wisconsin,Beta,0.64239216,244,138,40
20228,Wisconsin,Beta,0.6468709,244,187,40
20229,Wisconsin,Beta,0.58808297,147,198,40
20230,Wisconsin,Beta,0.64251804,147,67,40
20231,Wisconsin,Beta,0.59046733,147,160,40
20232,Wisconsin,Beta,0.5909463,147,238,40
20233,Wisconsin,Beta,0.7079531,147,151,40
